transaction_id,batch_id,product_name,manufacturer_id,distributor_id,pharmacy_id,transaction_type,transaction_date,quantity,unit_price,manufacture_date,expiry_date,days_to_expiry,storage_temp_avg,storage_temp_deviation,temp_excursion_flag,origin_location,destination_location,distance_km,transit_time_hours,expected_transit_hours,delay_hours,delay_flag,demand_zone,population_density,disease_index,promotion_flag,inventory_level,reorder_point,stockout_risk,waste_flag,waste_quantity,profit_margin,financial_cost,performance_score
865516,B865516,Aspirin,M003,D003,P003,transfer,45353,144,12.48,2023-11-29,2026-11-28,1001,19.07,0.06,False,LOC9,LOC16,292.83,6.02,7.5,0.0,False,West,485.99,5.19,1,381,170,0,False,0,0.220013,0.0,1.0
36811,B036811,Lisinopril,M003,D002,P004,transfer,45014,144,9.28,2023-01-15,2026-01-14,1022,13.97,0.31,False,LOC16,LOC17,393.48,6.97,8.36,0.0,False,East,158.36,5.12,0,747,383,0,False,0,0.372978,0.0,0.98
473161,B473161,Paracetamol,M002,D001,P002,sold,45004,243,7.88,2022-08-19,2024-08-18,518,23.43,0.99,False,LOC14,LOC17,285.06,6.9,6.87,0.03,True,South,754.43,2.12,0,1151,538,0,False,0,0.466712,0.0,0.87
71716,B071716,Ibuprofen,M003,D001,P002,returned,45269,681,5.97,2023-06-16,2026-06-15,919,16.38,1.35,False,LOC19,LOC20,351.55,6.63,7.58,0.0,False,North,414.57,9.93,0,363,196,0,False,0,0.238669,0.0,0.95
429416,B429416,Paracetamol,M001,D001,P002,manufactured,45031,291,8.49,2022-08-28,2024-08-27,500,24.27,0.1,False,LOC5,LOC4,427.17,9.24,9.21,0.0,False,South,769.57,7.36,0,505,284,0,False,0,0.445962,0.0,1.0
138566,B138566,Ibuprofen,M003,D002,P001,manufactured,45062,742,7.28,2022-07-17,2025-07-16,792,21.32,0.39,False,LOC18,LOC6,179.92,4.05,3.81,0.0,False,East,931.32,9.38,0,380,116,0,False,0,0.161904,0.0,0.96
251651,B251651,Atorvastatin,M003,D003,P001,sold,44935,386,16.53,2022-07-21,2025-07-20,923,19.76,0.57,False,LOC19,LOC4,458.85,10.29,10.64,0.0,False,South,606.14,5.77,0,234,100,0,False,0,0.100881,0.0,1.0
498751,B498751,Omeprazole,M001,D002,P004,manufactured,44874,403,12.66,2021-12-08,2024-12-07,759,24.06,0.83,False,LOC11,LOC16,296.54,5.08,6.13,0.0,False,North,997.07,3.62,0,164,75,0,False,0,0.107995,0.0,0.99
163261,B163261,Atorvastatin,M001,D001,P001,sold,45036,217,22.45,2022-04-30,2025-04-29,740,26.58,1.47,False,LOC4,LOC5,441.14,7.54,7.66,0.0,False,South,685.47,5.29,0,520,233,0,False,0,0.242117,0.0,1.0
279576,B279576,Atorvastatin,M002,D002,P004,sold,44920,200,15.67,2022-08-19,2025-08-18,967,18.07,1.47,False,LOC13,LOC4,396.65,6.22,6.82,0.0,False,South,423.2,2.42,0,534,179,0,False,0,0.161768,0.0,1.0
286296,B286296,Atorvastatin,M002,D002,P004,sold,45093,271,18.25,2022-06-24,2025-06-23,738,25.73,2.58,False,LOC9,LOC1,264.61,6.94,6.41,0.0,False,West,209.2,0.74,1,614,303,0,False,0,0.159014,0.0,0.97
870651,B870651,Lisinopril,M002,D001,P004,received,45084,69,11.28,2023-04-29,2026-04-28,1056,21.41,1.11,False,LOC12,LOC3,206.37,3.91,3.47,0.44,True,South,293.98,5.42,0,656,351,0,False,0,0.465669,0.0,0.83
670671,B670671,Amoxicillin,M001,D002,P002,sold,45107,44,13.9,2023-03-24,2025-03-23,632,1.55,0.31,True,LOC13,LOC14,422.22,9.15,9.9,0.0,False,East,832.37,9.8,0,1220,690,0,False,0,0.148839,0.0,0.77
935981,B935981,Lisinopril,M002,D002,P004,transfer,45241,216,7.64,2023-04-10,2026-04-09,880,22.6,1.25,False,LOC9,LOC19,249.68,7.23,6.99,0.0,False,East,931.48,4.84,0,369,167,0,False,0,0.354906,0.0,1.0
873896,B873896,Ibuprofen,M003,D001,P004,transfer,44660,368,6.56,2022-02-28,2025-02-27,1055,26.69,1.78,False,LOC18,LOC19,58.22,1.39,1.4,0.0,False,South,857.97,8.1,1,270,107,0,False,0,0.462669,0.0,0.99
99471,B099471,Paracetamol,M001,D001,P003,received,44733,212,8.94,2021-12-29,2023-12-29,556,18.68,0.75,False,LOC9,LOC10,378.05,12.17,8.09,4.08,True,South,123.01,3.39,1,2280,952,0,False,0,0.414427,0.0,0.8
356296,B356296,Amoxicillin,M003,D001,P003,sold,44654,263,15.58,2021-11-11,2023-11-11,587,4.96,0.77,False,LOC3,LOC15,390.19,14.78,9.22,5.56,True,North,361.94,2.04,0,1444,644,0,False,0,0.113646,0.0,0.82
795506,B795506,Lisinopril,M003,D003,P001,transfer,44854,212,9.93,2022-05-27,2025-05-26,949,20.54,0.49,False,LOC15,LOC18,370.56,11.81,7.86,3.95,True,East,465.65,7.95,0,690,348,0,False,0,0.250757,0.0,0.86
840161,B840161,Omeprazole,M002,D001,P001,sold,45113,449,15.57,2023-01-11,2026-01-10,919,18.84,0.97,False,LOC9,LOC6,193.56,3.91,3.8,0.0,False,East,132.37,5.34,0,683,303,0,False,0,0.412288,0.0,1.0
233691,B233691,Lisinopril,M001,D002,P002,sold,45329,348,8.89,2023-04-28,2026-04-27,810,24.07,0.15,False,LOC10,LOC6,431.83,8.03,9.75,0.0,False,South,314.96,8.84,0,707,383,0,False,0,0.401812,0.0,0.97
459846,B459846,Atorvastatin,M002,D002,P002,sold,45246,251,17.14,2023-01-10,2026-01-09,785,27.01,0.38,False,LOC2,LOC1,240.52,7.29,4.51,2.78,True,East,176.83,4.9,0,653,207,0,False,0,0.184982,0.0,0.83
226141,B226141,Ibuprofen,M002,D001,P003,returned,45273,568,6.81,2023-09-04,2026-09-03,995,25.33,0.51,False,LOC19,LOC4,304.39,7.13,6.83,0.0,False,West,429.97,4.01,0,555,255,0,False,0,0.25311,0.0,1.0
775481,B775481,Metformin,M001,D002,P001,sold,45122,291,12.41,2022-08-05,2025-08-04,751,21.0,0.92,False,LOC3,LOC20,187.62,7.74,6.08,1.66,True,South,761.72,4.05,0,505,195,0,False,0,0.445234,0.0,0.83
920291,B920291,Atorvastatin,M001,D001,P001,manufactured,45216,545,14.86,2022-12-10,2025-12-09,784,16.59,0.71,False,LOC18,LOC15,373.76,6.69,6.59,0.0,False,North,858.32,1.34,1,777,365,0,False,0,0.306165,0.0,1.0
519256,B519256,Atorvastatin,M002,D001,P001,sold,45116,382,16.2,2022-07-10,2025-07-09,731,24.25,0.6,False,LOC18,LOC13,236.76,4.39,4.57,0.0,False,East,494.19,4.87,0,586,193,0,False,0,0.221665,0.0,1.0
700221,B700221,Aspirin,M002,D001,P004,manufactured,45007,245,14.66,2023-02-03,2026-02-02,1048,25.32,0.85,False,LOC1,LOC8,363.5,7.39,7.39,0.0,False,West,631.01,9.48,0,688,302,0,False,0,0.487508,0.0,0.97
291976,B291976,Amoxicillin,M003,D003,P004,sold,45430,357,19.5,2024-03-17,2026-03-17,668,5.21,0.76,False,LOC17,LOC10,384.09,7.5,7.51,0.0,False,West,884.04,5.25,1,437,175,0,False,0,0.269653,0.0,0.97
942361,B942361,Ibuprofen,M003,D001,P004,returned,45186,325,6.17,2022-10-24,2025-10-23,767,21.16,0.98,False,LOC17,LOC12,479.2,9.15,9.42,0.0,False,North,114.22,4.29,0,172,99,0,False,0,0.183394,0.0,0.96
868236,B868236,Paracetamol,M002,D001,P003,transfer,45078,263,8.33,2023-02-14,2025-02-13,623,19.83,0.18,False,LOC10,LOC15,347.72,8.88,7.25,1.63,True,South,294.67,4.23,0,766,414,0,False,0,0.403717,0.0,0.82
693841,B693841,Levothyroxine,M002,D003,P004,sold,45544,206,11.29,2024-01-15,2026-01-14,492,6.14,0.63,False,LOC17,LOC20,65.22,4.0,3.88,0.0,False,East,206.19,2.99,0,46,17,0,False,0,0.324233,0.0,1.0
56001,B056001,Aspirin,M001,D001,P004,manufactured,45021,417,13.23,2022-09-23,2025-09-22,901,21.15,1.26,False,LOC3,LOC19,217.94,5.53,5.99,0.0,False,East,671.22,3.97,1,287,99,0,False,0,0.468276,0.0,1.0
888066,B888066,Metformin,M001,D003,P001,sold,45421,120,8.02,2023-09-24,2026-09-23,867,16.4,1.38,False,LOC19,LOC5,55.97,2.11,2.1,0.0,False,West,188.92,9.4,1,1114,343,0,False,0,0.207991,0.0,1.0
613771,B613771,Omeprazole,M002,D002,P004,sold,44923,235,11.22,2022-07-23,2025-07-22,937,23.45,0.12,False,LOC6,LOC7,34.4,3.57,3.51,0.0,False,East,935.28,9.87,1,340,176,0,False,0,0.349941,0.0,1.0
576376,B576376,Atorvastatin,M001,D002,P001,sold,45167,487,19.85,2022-08-31,2025-08-30,732,32.04,1.79,False,LOC14,LOC7,303.39,9.35,6.94,2.41,True,North,265.58,6.29,0,239,113,0,False,0,0.180856,0.0,0.82
6301,B006301,Ibuprofen,M001,D001,P001,received,45377,330,6.83,2024-01-18,2027-01-17,1027,18.12,1.59,False,LOC8,LOC9,489.91,14.22,11.08,3.14,True,West,600.16,9.2,1,258,98,0,False,0,0.164018,0.0,0.86
65651,B065651,Amoxicillin,M002,D003,P002,manufactured,45341,525,15.5,2023-12-01,2025-11-30,650,0.17,0.35,True,LOC6,LOC12,416.59,7.93,8.02,0.0,False,West,379.34,0.56,0,520,299,0,False,0,0.370056,0.0,0.8
737546,B737546,Amoxicillin,M001,D001,P001,received,45056,413,15.86,2022-10-22,2024-10-21,530,7.57,2.79,False,LOC19,LOC6,432.7,14.61,8.75,5.86,True,West,570.54,6.67,1,727,349,0,False,0,0.234133,0.0,0.81
740551,B740551,Paracetamol,M001,D003,P002,returned,44855,335,10.15,2022-04-18,2024-04-17,544,29.3,0.48,False,LOC13,LOC6,242.6,11.1,5.28,5.82,True,North,691.02,2.04,0,167,63,0,False,0,0.175744,0.0,0.84
363836,B363836,Atorvastatin,M003,D001,P004,manufactured,44981,1000,20.0,2022-11-01,2025-10-31,980,21.08,0.22,False,LOC15,LOC4,122.98,3.59,3.32,0.0,False,South,234.42,7.36,0,890,521,0,False,0,0.319883,0.0,0.98
112041,B112041,Paracetamol,M001,D002,P001,sold,45054,173,6.67,2022-07-09,2024-07-08,427,22.44,1.14,False,LOC9,LOC19,408.54,8.21,7.8,0.0,False,West,271.37,3.2,0,410,173,0,False,0,0.490693,0.0,1.0
541266,B541266,Metformin,M003,D003,P002,manufactured,44648,678,10.08,2022-02-17,2025-02-16,1056,23.72,0.81,False,LOC12,LOC18,336.91,5.86,6.05,0.0,False,West,664.36,3.56,0,262,141,0,False,0,0.100864,0.0,1.0
65011,B065011,Paracetamol,M001,D001,P004,sold,45028,126,10.31,2023-03-01,2025-02-28,688,15.87,0.05,False,LOC3,LOC17,85.1,4.43,4.13,0.0,False,East,733.18,4.09,0,456,261,0,False,0,0.215352,0.0,1.0
945056,B945056,Paracetamol,M003,D002,P001,transfer,45572,423,10.16,2024-08-01,2026-08-01,663,22.18,2.8,False,LOC8,LOC1,28.48,1.95,1.88,0.0,False,West,798.51,6.23,0,754,233,0,False,0,0.252213,0.0,1.0
671166,B671166,Levothyroxine,M001,D002,P004,sold,44989,107,11.03,2022-10-13,2024-10-12,588,6.25,0.2,False,LOC13,LOC4,413.29,9.85,7.28,2.57,True,South,163.03,4.32,0,129,76,0,False,0,0.19234,0.0,0.85
804636,B804636,Aspirin,M001,D001,P004,transfer,45062,336,11.76,2022-11-28,2025-11-27,926,20.01,0.2,False,LOC10,LOC9,23.91,1.02,1.21,0.0,False,West,852.37,0.89,0,315,125,0,False,0,0.214058,0.0,1.0
842331,B842331,Ibuprofen,M001,D003,P004,transfer,44595,464,5.42,2021-11-03,2024-11-02,1003,17.14,0.97,False,LOC5,LOC6,31.49,1.24,1.32,0.0,False,East,403.41,9.67,1,380,129,0,False,0,0.276505,0.0,1.0
848941,B848941,Aspirin,M003,D001,P001,sold,45273,110,11.36,2022-12-15,2025-12-14,732,28.14,0.05,False,LOC8,LOC12,107.24,2.96,2.8,0.0,False,West,233.99,2.7,1,560,271,0,False,0,0.244345,0.0,1.0
216036,B216036,Levothyroxine,M001,D003,P004,transfer,44773,165,9.09,2021-11-05,2023-11-05,462,3.13,1.19,False,LOC19,LOC17,300.66,5.02,5.06,0.0,False,West,270.59,6.66,0,310,151,0,False,0,0.392811,0.0,1.0
99306,B099306,Paracetamol,M003,D002,P004,sold,45275,319,9.51,2023-01-11,2025-01-10,392,20.34,0.78,False,LOC8,LOC3,99.96,3.23,3.52,0.0,False,South,429.2,8.91,0,415,217,0,False,0,0.339459,0.0,0.99
179286,B179286,Lisinopril,M002,D002,P004,manufactured,44617,732,9.12,2021-04-11,2024-04-10,775,26.5,1.23,False,LOC5,LOC1,400.55,6.83,6.82,0.0,False,South,601.24,7.52,0,455,189,0,False,0,0.341172,0.0,1.0
712756,B712756,Lisinopril,M002,D002,P001,sold,45253,385,8.11,2023-01-31,2026-01-30,799,24.56,0.64,False,LOC17,LOC20,143.61,4.66,5.03,0.0,False,North,845.22,2.1,0,502,285,0,False,0,0.231505,0.0,1.0
470886,B470886,Ibuprofen,M003,D002,P002,transfer,45547,244,5.79,2023-09-22,2026-09-21,739,25.94,2.13,False,LOC3,LOC11,355.64,5.8,6.9,0.0,False,North,638.95,5.27,0,515,286,0,False,0,0.139435,0.0,0.98
811796,B811796,Amoxicillin,M001,D001,P002,received,44963,118,15.84,2022-11-02,2024-11-01,634,2.29,2.35,False,LOC18,LOC6,72.19,1.79,1.82,0.0,False,South,422.47,1.97,0,576,277,0,False,0,0.147666,0.0,0.98
515571,B515571,Lisinopril,M001,D001,P003,sold,45606,164,10.15,2024-04-12,2027-04-12,883,23.11,0.58,False,LOC9,LOC2,340.33,5.89,6.63,0.0,False,East,319.38,0.81,0,1006,449,0,False,0,0.489772,0.0,1.0
75981,B075981,Omeprazole,M002,D002,P003,transfer,45178,639,17.53,2022-09-11,2025-09-10,732,24.88,1.36,False,LOC2,LOC10,173.97,2.93,3.58,0.0,False,East,428.06,3.45,0,371,214,0,False,0,0.416105,0.0,0.99
445601,B445601,Paracetamol,M001,D001,P004,sold,45082,240,9.49,2023-01-31,2025-01-30,605,20.61,1.68,False,LOC4,LOC3,81.88,1.41,1.43,0.0,False,East,451.55,0.83,0,426,178,0,False,0,0.415425,0.0,0.98
839381,B839381,Lisinopril,M002,D001,P002,sold,45217,132,10.28,2023-01-19,2026-01-18,823,25.97,0.6,False,LOC9,LOC2,379.68,7.75,6.35,1.4,True,East,762.39,9.22,0,508,217,0,False,0,0.352587,0.0,0.88
386486,B386486,Lisinopril,M003,D002,P003,received,45422,165,7.22,2024-01-26,2027-01-25,990,24.07,0.95,False,LOC1,LOC8,487.43,11.05,10.83,0.0,False,South,100.39,4.66,0,410,207,0,False,0,0.372335,0.0,1.0
992116,B992116,Aspirin,M001,D002,P002,sold,44877,146,11.19,2021-11-16,2024-11-15,734,24.27,0.96,False,LOC16,LOC8,161.8,4.49,5.25,0.0,False,South,424.07,4.38,1,89,45,0,False,0,0.265683,0.0,1.0
799786,B799786,Omeprazole,M002,D002,P004,sold,45051,142,14.85,2022-11-15,2025-11-14,924,29.55,3.1,False,LOC4,LOC11,246.14,12.9,4.22,8.68,True,East,640.46,2.33,0,301,94,0,False,0,0.41334,0.0,0.84
948551,B948551,Paracetamol,M003,D001,P002,sold,45244,232,8.68,2023-07-13,2025-07-12,606,33.37,0.21,False,LOC1,LOC6,249.15,6.83,6.42,0.41,True,East,220.2,6.97,1,572,330,0,False,0,0.251021,0.0,0.83
90471,B090471,Omeprazole,M001,D001,P004,sold,45073,601,17.35,2022-12-09,2025-12-08,926,25.52,0.42,False,LOC18,LOC15,72.02,10.28,1.96,8.32,True,East,147.18,7.38,0,352,189,0,False,0,0.161572,0.0,0.86
537831,B537831,Atorvastatin,M001,D002,P002,transfer,44799,176,20.3,2022-05-07,2025-05-06,984,14.07,1.6,False,LOC15,LOC17,172.81,5.14,4.85,0.0,False,North,580.98,8.4,0,920,502,0,False,0,0.483505,0.0,1.0
218711,B218711,Paracetamol,M001,D003,P004,manufactured,44942,336,6.4,2022-07-18,2024-07-17,548,22.08,0.52,False,LOC20,LOC12,383.25,7.91,7.76,0.0,False,West,474.04,8.12,0,679,373,0,False,0,0.234554,0.0,0.96
644271,B644271,Omeprazole,M001,D002,P002,sold,45448,206,12.21,2024-02-15,2027-02-14,984,25.73,1.01,False,LOC15,LOC17,390.38,7.4,7.75,0.0,False,East,590.68,2.76,0,472,180,0,False,0,0.220435,0.0,1.0
329916,B329916,Atorvastatin,M002,D002,P002,received,44597,529,22.38,2021-07-26,2024-07-25,901,27.46,1.3,False,LOC1,LOC10,233.53,5.84,5.69,0.0,False,East,159.31,5.21,0,631,213,0,False,0,0.321223,0.0,1.0
354241,B354241,Paracetamol,M003,D002,P001,transfer,45129,375,10.03,2022-09-25,2024-09-24,430,23.74,2.66,False,LOC3,LOC20,147.39,2.11,2.56,0.0,False,South,849.48,7.95,1,276,94,0,False,0,0.148311,0.0,1.0
280256,B280256,Metformin,M002,D001,P001,transfer,45130,142,9.3,2022-07-31,2025-07-30,738,21.91,0.13,False,LOC13,LOC4,433.53,12.01,9.86,2.15,True,East,889.61,9.94,1,599,311,0,False,0,0.131703,0.0,0.83
464926,B464926,Paracetamol,M002,D003,P002,transfer,44771,293,7.13,2022-03-21,2024-03-20,600,19.01,2.1,False,LOC9,LOC16,264.29,4.82,5.13,0.0,False,North,644.26,9.55,0,204,65,0,False,0,0.484043,0.0,1.0
628101,B628101,Omeprazole,M003,D001,P002,received,44913,395,12.22,2022-07-24,2025-07-23,948,19.51,0.42,False,LOC20,LOC8,305.81,7.35,7.3,0.0,False,South,490.96,4.94,1,355,172,0,False,0,0.379269,0.0,1.0
366311,B366311,Atorvastatin,M001,D002,P004,transfer,44956,154,15.99,2022-07-09,2025-07-08,890,19.73,1.28,False,LOC16,LOC2,393.33,8.85,8.82,0.03,True,West,771.59,5.64,0,612,227,0,False,0,0.107994,0.0,0.85
271121,B271121,Levothyroxine,M001,D001,P002,sold,44975,183,12.92,2022-08-18,2024-08-17,546,6.11,0.0,False,LOC17,LOC16,160.04,7.17,4.95,2.22,True,North,733.91,3.71,0,206,90,0,False,0,0.474026,0.0,0.89
802031,B802031,Omeprazole,M003,D001,P001,received,45268,152,16.67,2023-08-15,2026-08-14,980,18.77,3.59,False,LOC16,LOC1,288.98,4.71,5.05,0.0,False,West,362.51,2.29,0,866,481,0,False,0,0.146196,0.0,1.0
761941,B761941,Ibuprofen,M001,D003,P002,returned,44940,334,5.41,2022-07-24,2025-07-23,921,22.28,1.77,False,LOC1,LOC5,345.74,9.39,8.68,0.0,False,South,760.58,1.66,0,356,138,0,False,0,0.270517,0.0,1.0
634256,B634256,Aspirin,M001,D003,P004,sold,45198,367,15.19,2023-05-10,2026-05-09,953,22.51,0.77,False,LOC1,LOC8,444.28,9.96,7.76,2.2,True,South,796.41,3.33,1,514,298,0,False,0,0.475135,0.0,0.88
890406,B890406,Levothyroxine,M001,D003,P004,transfer,45241,198,12.42,2023-03-06,2025-03-05,480,7.77,0.04,False,LOC18,LOC19,157.25,3.83,3.93,0.0,False,West,824.69,2.84,0,319,98,0,False,0,0.220457,0.0,1.0
882081,B882081,Atorvastatin,M001,D003,P002,sold,45198,251,19.84,2023-01-31,2026-01-30,854,29.0,0.03,False,LOC9,LOC16,77.93,2.41,2.47,0.0,False,East,641.03,9.36,0,309,182,0,False,0,0.426304,0.0,0.99
964426,B964426,Metformin,M003,D001,P001,received,44683,432,8.6,2021-05-10,2024-05-09,738,15.29,1.86,False,LOC2,LOC16,337.75,7.32,8.15,0.0,False,South,413.66,8.58,0,881,360,0,False,0,0.19629,0.0,1.0
463201,B463201,Atorvastatin,M002,D003,P003,sold,45457,226,18.34,2023-10-17,2026-10-16,854,28.59,0.66,False,LOC4,LOC19,91.01,1.62,1.84,0.0,False,South,784.17,9.6,0,288,143,0,False,0,0.22515,0.0,1.0
182241,B182241,Metformin,M001,D002,P003,sold,44936,361,8.22,2022-03-05,2025-03-04,784,22.62,1.87,False,LOC9,LOC10,121.07,12.52,2.7,9.82,True,East,735.74,1.63,0,536,188,0,False,0,0.199322,0.0,0.82
852826,B852826,Lisinopril,M003,D001,P003,transfer,44753,193,10.57,2021-12-22,2024-12-21,894,18.12,1.75,False,LOC3,LOC4,305.39,6.08,5.3,0.78,True,North,177.41,7.77,0,180,96,0,False,0,0.425331,0.0,0.9
480036,B480036,Paracetamol,M003,D002,P003,transfer,45347,555,6.49,2023-03-07,2025-03-06,375,19.41,2.57,False,LOC4,LOC3,400.27,10.55,8.56,1.99,True,North,754.88,6.7,0,487,170,0,False,0,0.352277,0.0,0.81
182216,B182216,Ibuprofen,M002,D001,P002,sold,45155,116,5.32,2023-03-14,2026-03-13,939,28.8,1.87,False,LOC20,LOC11,108.26,11.37,4.77,6.6,True,South,702.73,5.92,0,592,316,0,False,0,0.25828,0.0,0.85
928326,B928326,Amoxicillin,M002,D001,P003,sold,45489,77,17.22,2023-09-11,2025-09-10,421,6.24,0.7,False,LOC10,LOC9,49.44,3.29,3.8,0.0,False,South,961.54,4.32,1,161,72,0,False,0,0.131513,0.0,0.98
983506,B983506,Paracetamol,M002,D001,P003,manufactured,45258,1000,6.71,2023-06-17,2025-06-16,566,25.27,0.46,False,LOC14,LOC19,372.55,9.64,9.05,0.0,False,North,685.27,4.19,0,350,124,0,False,0,0.237058,0.0,1.0
125411,B125411,Lisinopril,M001,D002,P002,sold,44710,151,8.78,2021-07-18,2024-07-17,780,26.31,2.55,False,LOC3,LOC2,220.54,5.35,6.66,0.0,False,East,266.98,9.99,0,840,491,0,False,0,0.353897,0.0,0.96
541796,B541796,Omeprazole,M001,D002,P004,sold,44848,55,11.61,2022-01-14,2025-01-13,822,19.34,1.68,False,LOC5,LOC20,323.27,15.95,7.09,8.86,True,West,764.41,4.52,0,1192,425,0,False,0,0.170731,0.0,0.85
532961,B532961,Levothyroxine,M002,D003,P001,sold,45077,160,12.22,2023-01-01,2024-12-31,580,5.32,0.12,False,LOC6,LOC19,452.34,7.27,8.26,0.0,False,South,465.7,1.48,0,498,223,0,False,0,0.291334,0.0,1.0
573331,B573331,Levothyroxine,M001,D003,P003,transfer,45064,561,10.06,2022-06-12,2024-06-11,390,2.23,1.62,False,LOC9,LOC10,472.71,10.03,9.4,0.0,False,South,422.06,8.1,1,673,368,0,False,0,0.428208,0.0,0.97
930451,B930451,Lisinopril,M002,D001,P002,returned,45599,268,8.27,2023-11-28,2026-11-27,754,25.23,0.61,False,LOC19,LOC1,78.6,2.96,3.37,0.0,False,East,824.58,7.61,0,580,326,0,False,0,0.428726,0.0,1.0
798781,B798781,Aspirin,M001,D002,P002,manufactured,45124,394,11.73,2023-01-08,2026-01-07,905,21.91,1.06,False,LOC18,LOC4,463.84,10.26,10.02,0.0,False,South,295.77,2.08,0,1559,646,0,False,0,0.482147,0.0,0.98
400766,B400766,Levothyroxine,M002,D002,P003,sold,45271,181,13.29,2023-10-09,2025-10-08,667,3.27,1.07,False,LOC17,LOC2,173.6,5.53,5.39,0.0,False,East,497.94,1.43,0,1453,628,0,False,0,0.206205,0.0,0.97
678841,B678841,Aspirin,M001,D001,P004,manufactured,45163,792,14.65,2023-02-25,2026-02-24,914,18.19,2.52,False,LOC10,LOC6,204.79,15.04,4.95,10.09,True,North,886.9,7.35,0,755,352,0,False,0,0.347345,0.0,0.85
712971,B712971,Levothyroxine,M001,D003,P001,received,45318,261,12.26,2023-10-13,2025-10-12,624,8.83,0.45,True,LOC1,LOC13,218.07,5.83,4.81,1.02,True,North,404.09,3.58,0,962,322,0,False,0,0.357679,0.0,0.67
258646,B258646,Amoxicillin,M003,D003,P003,sold,45319,227,15.82,2023-04-21,2025-04-20,448,1.0,1.44,True,LOC6,LOC5,417.45,7.64,8.22,0.0,False,North,962.85,4.21,1,469,215,0,True,12,0.113036,151.87,0.67
518716,B518716,Omeprazole,M001,D001,P001,sold,44882,54,12.4,2022-10-06,2025-10-05,1053,19.21,2.51,False,LOC19,LOC18,482.39,9.47,9.64,0.0,False,West,816.77,8.61,0,968,551,0,False,0,0.260587,0.0,1.0
342861,B342861,Paracetamol,M003,D001,P004,sold,45105,273,8.46,2023-03-20,2025-03-19,630,27.81,1.01,False,LOC11,LOC9,86.17,1.67,2.06,0.0,False,West,745.43,2.94,0,397,174,0,False,0,0.299611,0.0,1.0
59401,B059401,Ibuprofen,M003,D003,P003,sold,45519,219,6.6,2023-08-18,2026-08-17,732,20.66,0.27,False,LOC16,LOC15,331.62,4.92,6.08,0.0,False,West,367.85,8.28,0,267,87,0,False,0,0.49117,0.0,0.97
577961,B577961,Aspirin,M003,D001,P004,transfer,44883,49,10.89,2022-05-13,2025-05-12,906,29.67,0.66,False,LOC5,LOC8,187.85,5.65,5.89,0.0,False,South,109.5,4.67,1,864,283,0,False,0,0.420526,0.0,1.0
413506,B413506,Ibuprofen,M001,D002,P002,sold,45286,137,5.62,2023-07-13,2026-07-12,929,24.43,0.19,False,LOC10,LOC1,77.08,2.15,1.96,0.0,False,West,141.39,7.15,0,833,383,0,False,0,0.397448,0.0,0.98
778551,B778551,Ibuprofen,M002,D002,P002,sold,44930,227,6.13,2022-06-06,2025-06-05,883,27.68,1.04,False,LOC20,LOC13,125.91,3.46,4.3,0.0,False,East,930.65,9.36,1,1466,513,0,False,0,0.392343,0.0,0.96
968276,B968276,Paracetamol,M003,D003,P003,sold,45126,213,8.8,2022-09-18,2024-09-17,426,25.82,0.27,False,LOC20,LOC1,103.06,4.16,1.84,2.32,True,North,740.53,8.66,0,558,300,0,False,0,0.281457,0.0,0.82
709056,B709056,Lisinopril,M003,D002,P004,received,45154,758,10.75,2022-11-23,2025-11-22,829,17.41,0.43,False,LOC20,LOC2,170.79,4.48,4.21,0.0,False,South,549.63,2.39,0,335,104,0,False,0,0.458028,0.0,0.98
871146,B871146,Amoxicillin,M001,D002,P002,sold,45094,141,12.41,2023-04-18,2025-04-17,670,4.56,0.79,False,LOC15,LOC7,354.54,6.26,7.17,0.0,False,North,703.53,6.1,0,515,249,0,False,0,0.183752,0.0,0.95
637436,B637436,Omeprazole,M001,D003,P003,received,45367,232,13.59,2023-04-29,2026-04-28,773,21.74,0.06,False,LOC13,LOC5,198.81,4.89,4.65,0.0,False,North,385.68,6.6,0,769,338,0,False,0,0.222743,0.0,0.99
834641,B834641,Levothyroxine,M003,D003,P002,transfer,45317,41,8.98,2023-04-16,2025-04-15,445,3.02,0.69,False,LOC13,LOC5,277.57,6.31,7.22,0.0,False,North,476.1,6.49,0,269,142,0,False,0,0.437093,0.0,1.0
354411,B354411,Omeprazole,M003,D001,P003,sold,44657,227,11.49,2022-03-05,2025-03-04,1063,20.29,0.97,False,LOC14,LOC4,105.39,4.0,3.98,0.0,False,East,152.57,3.32,0,238,119,0,False,0,0.134312,0.0,1.0
506166,B506166,Atorvastatin,M003,D001,P001,sold,44972,167,21.7,2022-12-11,2025-12-10,1029,29.33,0.67,False,LOC12,LOC5,83.13,3.07,3.25,0.0,False,East,472.94,3.26,1,1327,647,0,False,0,0.348245,0.0,1.0
60181,B060181,Levothyroxine,M002,D003,P002,received,45230,205,8.87,2023-01-30,2025-01-29,456,8.38,0.13,True,LOC12,LOC10,58.16,3.35,3.88,0.0,False,South,781.55,9.94,0,821,282,0,False,0,0.249636,0.0,0.83
540101,B540101,Aspirin,M003,D002,P001,transfer,45365,369,13.26,2023-07-07,2026-07-06,844,28.75,0.37,False,LOC9,LOC11,120.17,3.67,4.42,0.0,False,West,137.36,6.98,0,912,544,0,False,0,0.249057,0.0,0.95
